url;price;title;address;longitude;latitude;jurisdiction;visit;full_description;city;date_posted;residence_type;principal_characteristics.Bedrooms;principal_characteristics.Bathrooms;principal_characteristics.Size (sqft);amenities.Unit Type;amenities.Agreement Type;amenities.Move-In Date;amenities.Pet Friendly;amenities.Furnished;amenities.Laundry (In Unit);amenities.Laundry (In Building);amenities.Dishwasher;amenities.Fridge / Freezer;amenities.Air Conditioning;amenities.Yard;amenities.Balcony;amenities.Smoking Permitted;amenities.Gym;amenities.Pool;amenities.Concierge;amenities.24 Hour Security;amenities.Bicycle Parking;amenities.Storage Space;amenities.Elevator in Building;amenities.Wheelchair accessible;amenities.Braille Labels;amenities.Audio Prompts;amenities.Barrier-free Entrances and Ramps;amenities.Visual Aids;amenities.Accessible Washrooms in Suite;amenities.Hydro;amenities.Heat;amenities.Water;amenities.Cable / TV;amenities.Internet;amenities.Parking Included;amenities.Virtual Options
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-plateau-haut-de-duplex/1505970268;1960;Saint-Henri - Beautiful 5 1/2 NEW Condo - 2 Floors;Montréal, QC H2H1B4;-73.57968989999999;45.5365178;quebec;139.0;Haut de duplex . Balcon et escalier exterieur.Entre prive. Prs d’un petit parc.Toutes les commodits  proximites.I chambre avec lit queen. 10’ x 11’1 x chambre avec lit simple 9’ x 7’Un salon double avec coin bureau 21’ x 11’Cuisine ouverte sur salle  dner.Salle de bain avec bain sur patte refait et toilette  dbit rduit 9’x 5’.Parquet en bois Neuf.Balcon avant avec arbre.Appartement au hauts plafonds typique du plateau.5 lectrons mnagers.Cuisine complte.Literies de qualit.;Ville de Montréal;;House;3;1;1005;Apartment;Month-to-month;2020-06-11T00:00:00Z;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;Yes;Yes;Yes;0;[virtualtour]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-vintage-chauffe-5-electros-tout-renove-plateau/1506716487;1990;Saint-Henri - Beautiful 5 1/2 NEW Condo - 2 Floors;1489 Laurier est, H2J 1H8, Montreal, QC;-73.5829992;45.5345522;quebec;181.0;Grand 5 1/2, chauff. vintage restaur et nouveau plancher, inclus 5 lectro.2 chambres fermes + une pice doubleBeaucoup de cachet, plafond de 10 pieds , moulures franaises, ogee ect!Rue laurier est prs du parc laurier, walkscore 95.Immeuble scuritaire et calmeInclus aussi ple  rideaux et rideaux ainsi que les lumires*possibilit galement d’inclure la table de cuisine vintage tel que vu sur les photosEt/ou de l’obtenir compltement meubl pour un supplment  discuterPar texte seulement514 209-5570Olivier;Ville de Montréal;;House;2;1.5;1200;Apartment;1 Year;2020-07-01T00:00:00Z;Yes;No;Yes;No;No;Yes;No;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mile-end-4-5-apartment-4-1-2-fully-furnished/1506850609;2100;Lease transfer West Island dorval;, H2T2H8, montreal, QC, Canada;-73.5873811;45.5252446;quebec;54.0;2 chambre condo a quelques pas de Metro Laurier fournis avec electros, deux balconsPour organiser une visite, email avec rfrences de location, coordonnes, et date et heure souhaites.L’APPARTEMENTGrandeur: 4.5 av. 2 chambre fermeeElectros: Poele, frigo, laveuse, microondesAmeublement: Tout les meubles reprsent dans les photos! (2e chambre laisse libre pour servir d’une chambre ou bureau)Loyer: $2100 incluant les electros, meublesL’IMMEUBLEEmplacement: St Joseph et St DenisQuartier: Le Plateau Mont-Royal (Coeur du Plateau, immdiatement sud de Mile End)LE QUARTIERMetro stations Laurier (3 minutes porte  porte) et Mont-Royal (10 minutes porte  porte)Autobus routes 11, 30, 55, 80, 97, 160, 36, 365, 368, 427, 480 et 711Trois pharmacies (2 PJC et 1 Pharmaprix) et trois grandes piceries (2 InterMarche et 1 Provigo)Parcs Jeanne-Mance, Laurier et La FontaineLes rues commerciale Mont-Royal, St-Laurent, St-Denis, et proche Mile End2-bedroom condo on steps away from Metro Laurier, furnished, two balconiesFor bookings, please email with rental references, contact information, and what day & time you have in mind.THE APARTMENT:Size: 4.5 w/ two closed bedroomsAppliances: Brand new fridge, stove, washer, microwaveFurniture: Everything you see in the photos! (2nd bedroom left free for use as bedroom, den, or office)Rent: $2100 including appliances, furniture.THE BUILDING:Location: St Joseph with St DenisNeighborhood: Le Plateau Mont-Royal (Heart of the Plateau, immediately south of Mile End)THE NEIGHBORHOOD (examples within short walking distance):Metro stations Laurier (5 minutes door-to-door) and Mont-Royal (10 minutes door-to-door)Bus routes 11, 30, 55, 80, 97, 160, 36, 365, 368, 427, 480, and 711Three pharmacies (2 PJC, 1 Pharmaprix) & three large grocery stores (2 InterMarche, 1 Provigo)Parks Jeanne-Mance, Laurier, and La FontaineShopping corridors along Mont-Royal, St-Laurent, St-Denis (and in nearby Mile End!)No smoking, pets negotiable.;Ville de Montréal;;House;2;1;1100;Apartment;Month-to-month;2020-06-16T00:00:00Z;Limited;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-5-1-2-flambant-neuf-au-3e-etage-dun-triplex/1506350575;1960;Recherché :                            Recherche;Rue Clark, Montréal, QC H2T 2T6, Canada;-73.5898279;45.520925;quebec;625.0;"Magnifique appartement rcemment rnov  louer au troisime tage d'un triplex, trs clair, deux balcons, Grand 5 1/2, 1100 pieds carr.Au coeur du Mile End dans le Plateau Mont-Royal. &Agrave; 10 minutes du mtro Mont-Royal, du mtro Laurier et du parc Jeanne-Mance,  1 coin de rue de la rue Mont-Royal, de la rue St-Laurent et de la rue Laurier.Balcon avant et arrire.Cuisine spacieuse flambant neuve.Salle de bain compltement rnove.Possibilit de remisage des vlos pour l'hiver.Lave-vaisselle, pole et frigo, laveuse  linge-scheuse fournis.2 chambres fermes avec garde-robe style Ika,&Agrave; l'avant de l'appartement beau coin bureau clairSalon, cuisine et salle  diner ouvert.Chat et petit chiens accept.Les propritaires habitent l'appartement du bas.Contactez nous des maintenantCourriel: drofrance@yahoo.caTlphone: 514-231-5236Au plaisir de faire votre connaissance,France et Vincent";Ouest de l’Île;;House;3;1;1100;Apartment;1 Year;2020-07-01T00:00:00Z;No;No;Yes;No;Yes;Yes;No;No;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-penthouse-centre-ville-promotion/1505854344;2200;Recherché :                            Recherche;109 Rue Charlotte, Montréal, QC H2X 1M2, Canada;-73.5619269;45.5104567;quebec;120.0;Penthouse avec concept ouvertChambre a coucher au 2e etageMeubl avec 5 lectromenagerDans le Quartier des Spectacles prs de l'UQAMMetro St. LaurentAussi disponible 3 1/2 et 4 1/2info: 514-979-2346Open concept Penthouse with bedroom on 2nd floorFully furnished with 5 appliancesNear Quartier des Spectacles and UQAM / Metro St. LaurentWalking distance to Old Montreal and Gay Village3 1/5 and 4 1/2 also available2nd Penthouse https://youtu.be/q-xuFA8kIvs;Ouest de l’Île;;House;1;2;1000;Condo;1 Year;2020-06-10T00:00:00Z;Limited;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-rue-messier-grand-5-1-2-3-chambres/1505639361;1800;Recherché :                            RECHERCHE | LOOKING FOR;4288 Rue Messier, Montréal, QC H2H 2H5, Canada;-73.5674447;45.5353305;quebec;151.0;"grand 5 1/2 libre 1 er juillet . 3 chambres fermes , plancher de bois, entre laveuse et scheuse , lave-vaisselle, grande terrasse, tranquille, cuisine rnove ainsi la salle de bain.. Rue Messier Prs Rachel cherche personne avec bonne rfrence et pas d'animaux et non fumeur ...PRENDRE NOTE POSSIBILIT&Eacute; D'AVOIR LES &Eacute;LECTRO ET TOUT LES MEUBES...514-947-9103COLOCATION BIENVENUE";Longueuil/Rive Sud;;House;3 + Den;1;1000;Apartment;1 Year;2020-07-01T00:00:00Z;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-4-5-4-1-2-opp-metro-atwater-1er-mois-gratuit/1505287232;1925;Recherché :                            RECHERCHE | LOOKING FOR;2021 Avenue Atwater, Montréal, QC H3H 2P2, Canada;-73.5860847;45.4905307;quebec;51.0;Emplacement! Emplacement!! Emplacement!!! Location de luxe  loyer semi-luxe.- exactement en face du mtro Atwater et Alexis Nihon mall. arrt de bus juste  l’extrieur de la porte du btiment et plusieurs autres autobus dans un rayon de 1 pt de maisons.- IGA, Pharmaprix et SuperMarche PA livrent  votre porte.- entre de dpanneur juste  ct de la salle de courrier.- Emplacement vlo et convivial.- vue sans restriction sur le mont Royal  couper le souffle.- matre sur la suite avec grand walk-in placard- 2 salles de bains compltes est un luxe au cœur de la ville de Montral.- deuxime salle de bains complte  ct de la deuxime chambre.- grand placard  manteau et beaucoup de rangement dans la cuisine.- cuisine spacieuse, un luxe pour le centre-ville. Vous pouvez rellement accueillir plus de 2 personnes dans la cuisine :)- la cuisine est quipe d’une gamme, d’un rfrigrateur/conglateur, d’un lave-vaisselle. Vous devez apporter votre propre micro-ondes.- parquet- grand balcon en forme de L- beaucoup de lumire du soleil bien ncessaire tout au long de la journe- 24Hour concierge/portier. 3 ascenseurs vous assureront de ne pas avoir  attendre longtemps.- Piscine chauffe intrieure, salle de sport, sauna et buanderie au 25me tage.- personnel d’entretien sur place, s’assure que vous n’tes pas affect par des problmes trop longtemps.- Avez-vous un enfant d’ge scolaire? Vous avez accs aux excellentes coles de Westmount. Plusieurs garderies dans un rayon de 5/10 min ainsi.Veuillez noter qu’il s’agit d’un transfert de bail. Le loyer pour :Juillet - GratuitAot - 2039 $.Sept'20 - Juin'21 - 2105 $/mois.Le loyer moyen est effectivement de 1925 $.;Longueuil/Rive Sud;;House;2;2;1000;Apartment;1 Year;2020-07-01T00:00:00Z;No;No;No;Yes;Yes;Yes;Yes;No;Yes;Outdoors only;Yes;Yes;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;0;[videochat, virtualtour]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-5-1-2-mcgill-ghetto-furnished/1505359296;2300;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;3660 Rue Lorne Crescent, Montréal, QC H2X 2B3, Canada;-73.5783993;45.5092737;quebec;50.0;TRANSFERT DE BAIL/DISPONIBLE POUR 1er Juillet (ENGLISH BELOW)Malheureusement suite  des dparts imprvus, nous nous devons de quitter notre appartement situ Downtown dans le ghetto McGill.Appartement tout inclus (internet, chauffage, hydro) et tout meubl except la literie.(Caution de 1950$  prvoir pour les meubles fournis par l’agence qui vous sera remis  la fin du bail)Emplacement merveilleux, concierge et machine  laver dans l’immeuble.10 minutes du mtro McGill, 5 minutes de marche jusqu’aux commerces de proximits (Cinma, picerie, dpanneur, fast-food, boulangerie...), 10 minutes de marche jusqu’au Parc Jeanne-Mance.L’appartement comprends 3 chambres, un salon, une salle de bain et une cuisine.Vrification de crdit obligatoire sauf tudiant (Garant de caution).Prix : 2300$/MoisTaille : 5 / 1 2Visite virtuelle possible ds maintenant, visite relle galement. (Prvoir masque et gant pour les visites). L’ensemble de l’immeuble est gr par une agence immobilire prsent pour n’importe quelle question.Contact en Franais : Facebook ou par mail  l’adresse suivante thomas.diringer@hotmail.comENGLISHLEASE TRANSFER available for July 1stFollowing events out of our control, we have to leave our apartment located in the Mcgill Ghetto.The Apartment is all included (Heat, Hydro, Fast internet) fully furnished, except for the sheets and towels.The Deposit is 1950$CAD for the furniture made by the agency in charge which will be given back to you at the end of the lease.Beautiful location, concierge and washing/drying machines in the building.10 minutes walk for the Mcgill station, 5 minutes walk for all shops (Metro, Cinema, fastfood, convenience stores…) 10 minutes walk for Jeanne Mance Park with soccer field, tennis fields, beach volley fields..)The apartement includes 3 rooms, a living room furnished with a tv, a small closet for the winter coats, a bathroom and a kitchen.Credit score verification unless you’re a student in this case you have to have a parent or someone to be guarantor.PRICE : 2300$/monthSize : 5 /2Virtual visit or real life visit possible with masks (we have hydroalcoholic gel)English contat : Facebook or email ryan.abbas94@gmail.com;Longueuil/Rive Sud;;House;3;1;1000;Apartment;1 Year;2020-07-01T00:00:00Z;No;Yes;No;Yes;No;Yes;No;No;No;Outdoors only;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;Yes;Yes;Yes;No;Yes;0;[onlineapplication, videochat, virtualtour]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bright-2-bedroom-with-patio/1506348605;1900;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;H3K2W3, Canada;-73.5673225;45.4822188;quebec;118.0;Possibility to rent on a month to month or yearly basis.Fully renovated and furnished condo 4.5 a few min walk from Canal Lachine and its bike paths, Atwater market, downtown & St-Laurence river. 8 min. walk to metro station Charlevoix & 10 min bike ride to the Old Port. Easy and quick access to highway.WI-Fi, SmartTV, AC & all appliances included.;Longueuil/Rive Sud;;House;2;1;1100;Condo;Month-to-month;2020-06-15T04:00:00Z;Limited;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;Yes;Yes;Yes;Yes;Yes;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-condo-a-griffintown-juillet-1-mois-gratuit/1506606974;1875;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;1045 Rue Wellington, Montréal, QC H3C 1V6, Canada;-73.5572267;45.4937397;quebec;106.0;"PORMOTION : 1 mois gratuitSuperbe unit de 2 chambres  coucher  Griffintown, ce condo est un 4 1/2 de la rsidence District Griffintown et dispose d'un espace de 1120 pi2, trs lumineux.Proche de la station de mtro Lucien-L'Allier le complexe l'est galement des commerces (Mtro Plus Griffintown, restaurants, banques, Winners, Adonis) &Eacute;TS, la ballade du Canal Lachine ainsi que du Centre Bell.L'appartement dispose de 6 lectromnagers en inox (four, plaques, rfrigrateur, lave linge, sche linge, lave vaisselle), d'une salle de bain avec baignoire et douche  l'italienne, d'un balcon, de la climatisation et de nombreux rangements. Dans les aires communes vous pourrez profiter de la piscine intrieure ainsi que de la salle de gym et des barbecues de l'enceinte extrieure.Disponible ds le 1er juillet n'hsitez pas  me contactercontacter pour une visite!--------------PORMOTION: 1 month freeA superb 2-bedroom unit in Griffintown, this condo is a 4 1/2 of the Griffintown District Residence and features a 1120 sq ft, very bright space.Close to the Lucien-L'Allier metro station the complex is also commercial (Metro Plus Griffintown, restaurants, banks, Winners, Adonis) ETS, the walk of the Lachine Canal as well as the Bell Centre.The apartment has 6 stainless steel appliances (oven, plates, refrigerator, washing machine, dryer, dishwasher), a bathroom with an Italian bathtub and shower, a balcony, air conditioning and plenty of storage. In the common areas you can enjoy the indoor pool as well as the gym and barbecues of the outdoor enclosure.Available from July 1st feel free to contact me for a visit!";Longueuil/Rive Sud;;House;4 + Den;1.5;1120;Condo;1 Year;2020-07-01T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-duplex-mile-end/1506595867;1880;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;5480 Rue Saint-Denis, Montréal, QC H2J 2M5, Canada;-73.594588;45.52901;quebec;93.0;DISPO 1ER JUILLETAppartement compos de 3 chambres, dont 2 en enfiladeTotalement meubl 5 min des mtros Rosemont et LaurierAnimaux sur validation du propritaireVido du logement sur demande;Longueuil/Rive Sud;;House;3;1;1100;Duplex/Triplex;1 Year;2020-07-01T00:00:00Z;Limited;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;0;[virtualtour]
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-5-1-2-condo-in-st-henri-montreal-sud-ouest/1507186032;1800;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;4818 Dagenais, H4C1L7, Montreal, QC;-73.5907339;45.4718193;quebec;194.0;Large 5 1/2 condo in St Henri, with two bedrooms, two bathrooms, very large open concept kitchen/dining room/living room. Gas fireplace. Electric heating with thermostats in every room.Washer, dryer, dishwasher, fridge, microwave, stove, air conditioner included.Parking spot in the back included. If you don't need the parking spot, price is $1725.No pets, no smoking, and no short-term rentals (AirBnB or otherwise!)Walking distance to various schools, parks, hospital, bars, restaurants, the canal!PLEASE NOTE that walls are currently being freshly painted in white, so may differ in that respect from pictures.;Longueuil/Rive Sud;;House;2;2;1100;Condo;1 Year;2020-07-01T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-5-1-2-a-louer-sur-place-de-l-acadie-libre-maintenant/1508861692;2050;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;H3C5A9, Canada;-73.5436479;45.50232;quebec;329.0;"Magnifique 5 1/2  louer de 1084 pc et avec 3 chambres. La chambre des matres comprend un grand dressing.Condo  aire ouverte moderne meuble avec climatiseur et lectromnagers haut de gamme inclus (rfrigrateur, cuisinire, lave-vaisselle, laveuse/scheuse). Le logement est trs lumineux grce  une grande faade vitre et se trouve au 5e tage avec vue panoramique sur le parc Marcelin-Wilson. Il y a galement un accs  un grand balcon. De plus, une place de stationnement est inclue et accs au gym et au spa gratuit.Un emplacement exceptionnel sur le boulevard l'Acadie, proche de tous les services ( 5 minutes en voiture du march central). Accs immdiat  l'autoroute 15, autobus 179, 365, et accs direct  la gare de Bois-de-Boulogne.Interdit de fumer  l'intrieur du condo. Les animaux de compagnie ne sont pas autoriss. &Agrave; louer  partir du 1er juillet 2020 pour un minimum de 1 an de location.Prix: 2050 $ / moisContactez Khalid au (514) 638-4383";Longueuil/Rive Sud;;House;3;1;1084;Condo;1 Year;2020-06-01T00:00:00Z;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;Yes;No;No;1;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-sherbrooke-plateau-grand-5-tout-meuble-3-cac-propre/1512285584;2200;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;275 Rue Notre-Dame Est, Montréal, QC H2Y 1C6, Canada;-73.5543325;45.5089192;quebec;53.0;"speaks english as wellPlateau Mont-Royal Centre,Mtro Sherbrooke,trs beau apt grand 5,concept air ouvert,1200pc,1 grande chambre,2 chambres regulieres,btisse de coin,1 salle de bain,entre laveuse et scheuse,cour arrire,une remise en arrire pour stockage,plancher laminer dans toutes les pices,plancher bois franc au salon et l'entre,cramique cuisine,situ dans le quadrilatre St-Laurent & St-Denis et Prince Arthur et Duluth,tous les services sont  ct,propre et tranquille,beaucoup de lumires naturelles,Inclus:- lectros inclus: Fridge, pole, micro-onde, hotte cuisine, laveuse et scheuse.- inclus lit, table, chaises, TV,...- VU TEL QUELNon Inclus:- lectricit (chauffage lectricit)- pas internet- prs de MCGill, Concordia, C&Eacute;GEP Vieux-Montreal, UQAM,Quartier Latin, The Main, Festival Jazz, Festival de Lumire...- prs de hpital Htel-de-Dieu, hpital St-Luc, Hpital Victoria,...- pas d'animaux accepts- pas de service de garde privApppartement disponible maintenant,loyer 2200$/mois,bail de 1 an et renouvelable,contactez Jack /Linda au afficher coordonnes accepte Texte message3886 ave. de l'Htel-de-Ville,Mtl, QcH2W 2G5438-883-2313 (Linda) lle3108@gmail.com,514-829-2798 (Jack) ndttll@hotmail.com,Le RESPECT et le VOUVOIEMENT seront apprcis.======================parle franais aussiPlateau Mont-Royal Center,big beautiful apt 5,open concept,1200 sqf,1 big bedroom,2 regulars bedroom,1 bathroom,entry washer and dryer,1 big balcony in the back with storage room,clean and quiet,building in the corner,Include:- appliances: fridge, stove, micro-wave, hotte ventilattion, dryer and washer.- beds, table, Tv, chairs,...- see as itNot Include:- heating electricity- electricity NOT Include- no internet- see AS ITa lot of natural brightlight,situated between St-Laurent St-Denis and Prince Arthur and Duluth- close to University MCGill, Concordia, C&Eacute;GEP Vieux-Montreal, UQAM,- Quartier Latin, The Main, Festival Jazz, Festival de Lumire...- close to the hospital Htel-de-Dieu, hospital St-Luc, Hospital Victoria,...close to all services:- no animals allow- no private day care allowapartment available now,renting 2200$/monthly,leasing 1 year, renewable,Please contact Jack/Linda at afficher coordonnes texte message accept.3886 ave. de l'Htel-de-Ville,Mtl, QcH2W 2G5438-883-2313 (Linda) lle3108@gmail.com,514-829-2798 (Jack) ndttll@hotmail.com,The RESPECT and the ""VOUVOYER"" are appreciate.============================";Longueuil/Rive Sud;2020-07-15T12:04:15.000Z;House;3;1;1200;Apartment;1 Year;2020-07-15T00:00:00Z;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-2-bed-2-bath-apartment-in-downtown-montreal/1512540146;1870;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;1260 Avenue du Docteur-Penfield, Montréal, QC H3G 1B6, Canada;-73.5816905;45.5013075;quebec;21.0;2 Bedroom Apartment located Docteur-Penfield and Rue de la Montange (1260 Docteur-Penfield) for LEASE TRANSFER until April 30th, 2021- 5 minute walk to McGill campus and 15 minutes to Concordia- 2 full bathrooms- Very well lit with large windows in every room- Water included in rental price- Large balcony- Modern building with concierge and 24hr security- All kitchen appliances included- Newly painted- Air conditioning and heating units in all rooms- Ideal for families, young professionals or students- Parking available in building for an extra fee- Can be furnished if requiredEmail or text for questions and inquiries;Longueuil/Rive Sud;2020-07-16T21:27:33.000Z;House;2;2;1600;Apartment;1 Year;2020-07-16T00:00:00Z;No;No;No;Yes;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;Yes;No;No;Yes;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1512745128;1900;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;, Montréal H2L 3V9 QC, Canada;-73.5707513;45.52218939999999;quebec;69.0;Magnifique appartement au dernier tage dans un trs bel immeuble en plein coeur du Plateau Mont-Royal, situ sur une des plus belles rues, littralement  deux pas du Parc Lafontaine,  ct de tous les services, tels que hpitaux, cgeps, universits, station de mtro. Trs fenestr, donc beaucoup de lumire avec une vue imprenable sur le Mont-Royal, avec cachet, murs de briques, planchers de bois francs, 2 chambres  coucher fermes.Incluant 5 appareils lectromnagers.Libre immdiatement.1900$/mois;Longueuil/Rive Sud;2020-07-17T19:21:20.000Z;House;3;1.5;1100;Apartment;1 Year;2020-08-01T00:00:00Z;No;No;Yes;No;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-mont-royal-appartement-3-chambres-a-coucher-1000pc/1493455350;2400;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;5097 Rue Garnier, Montréal, QC H2J 3T1, Canada;-73.5829679;45.5339636;quebec;461.0;"Depuis 17 ans le deuxime tage de mon triplex est un htel-appartement  L&Eacute;GAL . Quand vous lisez que 99% de ce march est illgal, ben dites-vous que le lgal c’est mon appartement Toutefois, tant donn le contexte sanitaire et les demandes d’annulations qui se suivent, j’ai choisi de considrer de le louer  l’anne ds avril. Dans vos rseaux, connaissez-vous quequ’un qui cherche un 1000pc, avec trois chambres fermes au coin de Laurier et Garnier, sur le Plateau Mont-Royal?";Longueuil/Rive Sud;2020-07-17T19:15:19.000Z;House;3;1;1000;Apartment;1 Year;2020-03-23T00:00:00Z;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Outdoors only;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;Yes;No;Yes;0;
https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-papineau-7-sur-2-etages-4-chambres-meuble-et-equipe/1513289053;2200;*** JOLI COTTAGE AU COEUR DU VIEUX ST-LAMBERT***;1221 Rue de Champlain, Montréal, QC H2L 2R7, Canada;-73.55152;45.5212357;quebec;68.0;"Libre 1er aot ou 1er septembreSuperbe sur deux tages, dans un immeuble centenaire, rnov.Meubl; et tout quip.4 chambres  coucher, 2 salles de bain complte et une salle d'eau. Beaucoup de cachet.Situ dans au coeur du Village  2 pas du mtro Papineau et de Radio-Canada et  15-20 minutes des universits (UQAM, McGill, Concordia)• Cuisine avec comptoir  djeuner• 4 chambres  coucher• Planchers de bois francs et cramique dans les salles de bain• Plafond 10 pieds de hauteur• 2 balcons• Murs de briques• &Eacute;lectros inclus: pole, frigo, lave-vaisselle, laveuse, scheuse,micro-ondes• Face  un parc• &Agrave; un coin de rue de la rue Ste-Catherine. Cette rue estpitonnire, ferme  la circulation automobile durant tout l't• Prs de tous les services: supermarch, bureau de poste,pharmacies, plusieurs bons restaurants et cafs.Pour plus de renseignements, contacter le 514-702-9151.Les rendez-vous pour les visites seront pris par tlphone seulement.Available on August 1st or September 1st.Furnished and equipped.Beautiful duplex apartment, renovated in a century old building,4 bedrooms, 2  bathroom with a lot of character and style!Located in the Village near mtro Papineau, Radio-Canadaand 15-20 minutes to major universities (UQAM, McGill,Concordia)• Modern kitchen with a breakfast counter• 4 bedrooms• Wood floors and ceramic in the bathrooms.• 10 feet high ceiling• 2 balconies• Brick walls• Appliances includes: stove and fridge, washer and dryer, microwave• Park across the street• A block from Ste-Catherine St. This street is pedestrian duringthe whole Summer.• Near all services: supermarkets, post office, pharmacies, manygood restaurants and cafs.For more information, please call 514-702-9151. Appointments for viewing the apartment will be taken by phone only.";Longueuil/Rive Sud;2020-07-20T17:47:33.000Z;House;5+;2.5;1100;Apartment;1 Year;2020-08-01T00:00:00Z;No;Yes;Yes;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;0;
